age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_activity_ratio,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_gain_std,bag_capital_loss_max,bag_capital_loss_mean,bag_capital_loss_std,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_full_time_ratio,bag_has_capital_activity,bag_high_ed_ratio,bag_hours_mean,bag_hours_range,bag_hours_std,bag_low_ed_ratio,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_senior_ratio,bag_size,bag_size_bag,bag_unemployed_ratio,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,bag_young_ratio,capital_activity_flag,capital_both,capital_cv,capital_dominance,capital_gain,capital_loss,capital_per_capita,capital_per_hour,capital_ratio,capital_vs_bag,dependency_ratio,education_num,education_target_enc,education_tier,education_vs_bag,education_vs_bag_max,education_x_occupation,education_x_workclass,has_capital_gain,has_capital_loss,hours_inequality,hours_per_ed,hours_per_week,interview_mode,interviewer_id,is_primary_earner,log_capital_gain,log_capital_loss,log_net_capital_asset,low_ed_low_hours,marital_status,native_country_target_enc,negative_net_capital,net_capital_asset,net_capital_clean,no_capital_low_ed,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth,young_low_ed
49,2401,441,1951.0,33.0,0.0,0,0.0,0.0,0,0.0,0.0,38.5,10.25,10.0,1.8929694486000912,1.0,0,0.25,45.0,32.0,10.0,0.5,4,0,0.0,0.0,4,4,0.0,4,3,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-1.25,-3.142969448600091,9.160473813522422,10.902040277319246,0,0,0.21739130434782608,4.0,40,0,1382,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,24,1.2113378085910274,1,0,1945,0
44,1936,396,1956.142857142857,30.0,0.0,0,0.0,0.0,0,0.0,0.0,40.857142857142854,10.714285714285714,5.0,2.2886885410853175,0.7142857142857143,0,0.2857142857142857,38.285714285714285,25.0,9.516902257112267,0.42857142857142855,7,0,0.0,0.14285714285714285,7,7,0.0,6,3,3,0.42857142857142855,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1666666666666667,9,0.9838673729142733,1,-1.7142857142857135,-4.002974255371031,9.160473813522422,10.675298250818047,0,0,0.24224842109013045,4.5,45,0,1011,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,42,1.186144250090894,1,1,1950,0
40,1600,360,1957.5,21.0,0.25,15024,3756.0,7512.0,0,0.0,0.0,42.0,11.0,5.0,1.8257418583505538,1.0,1,0.25,51.25,8.0,10.307764064044154,0.25,4,15024,3756.0,0.0,4,4,0.0,3,3,2,0.25,0,0,1.9994676603673143,3.9989353207346285,0,0,939.0,0.0,0.0,-3756.0,0.8,9,0.9838673729142733,1,-2.0,-3.825741858350554,8.583590859233839,9.032193008042002,0,0,0.19727778113003164,4.0,40,0,1041,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,3,1,41,1.0035770008935558,1,0,1954,0
40,1600,400,1952.8,30.0,0.2,4386,877.2,1961.4788298628155,0,0.0,0.0,39.2,12.0,5.0,2.7386127875258306,1.0,1,0.4,42.0,25.0,4.472135954999579,0.2,5,4386,877.2,0.0,5,5,0.0,5,2,3,0.2,1,0,2.2335217830366836,4.994306536096561,4386,0,175.44,86.0,4386.0,3508.8,0.8333333333333334,10,0.9939053399066965,1,-2.0,-4.738612787525831,9.537323176926488,10.035770008935557,1,0,0.10400316174417625,4.545454545454546,50,0,1089,1,8.386400901166214,0.0,8.386400901166214,0,2,1.04414817336935,0,4386,4386,0,0.9537323176926488,1.0528559545142508,0,1,33,1.0035770008935558,1,1,1954,0
47,2209,470,1951.0,30.0,0.16666666666666666,15024,2504.0,6133.522315929078,0,0.0,0.0,42.166666666666664,10.666666666666666,5.0,1.8618986725025255,1.0,1,0.3333333333333333,49.166666666666664,25.0,9.703951085339758,0.3333333333333333,6,15024,2504.0,0.0,6,6,0.0,4,2,2,0.0,0,0,2.4485119025664983,5.997604790419162,0,0,417.3333333333333,0.0,0.0,-2504.0,0.8571428571428571,10,0.9939053399066965,1,-0.6666666666666661,-2.528565339169192,11.871085788033822,10.035770008935557,0,0,0.19343424090378256,3.6363636363636362,40,0,1195,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,42,1.0035770008935558,1,0,1947,0
30,900,300,1953.8,6.0,0.2,99999,19999.8,44720.912336400295,0,0.0,0.0,52.0,11.8,4.0,3.0331501776206204,1.0,1,0.4,49.4,0.0,12.074767078498866,0.2,5,99999,19999.8,0.2,5,5,0.0,4,2,2,0.2,0,0,2.235956178572872,4.9997500099996,0,0,3999.96,0.0,0.0,-19999.8,0.8333333333333334,10,0.9939053399066965,1,-1.8000000000000007,-4.833150177620621,7.5069995375789365,10.035770008935557,0,0,0.2395787118749775,4.0,44,0,1096,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.7506999537578937,1.0528559545142508,0,1,40,1.0035770008935558,1,1,1964,0
55,3025,715,1946.142857142857,30.0,0.14285714285714285,8614,1230.5714285714287,3255.7859705014835,0,0.0,0.0,40.285714285714285,10.571428571428571,5.0,3.154739442867026,0.7142857142857143,1,0.5714285714285714,36.57142857142857,25.0,10.752629800148782,0.42857142857142855,7,8614,1230.5714285714287,0.2857142857142857,7,7,0.0,5,3,2,0.14285714285714285,0,0,2.643603038337824,6.994316204616633,0,0,175.79591836734696,0.0,0.0,-1230.5714285714287,1.1666666666666667,13,1.121037667320979,2,2.428571428571429,-0.7261680142955971,15.432411524443967,14.010778184001838,0,0,0.28619166768456833,2.857142857142857,40,0,1400,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,42,1.0777521680001414,1,0,1939,0
40,1600,360,1945.8333333333333,51.0,0.16666666666666666,3103,517.1666666666666,1266.7944453093671,0,0.0,0.0,46.5,10.5,7.0,1.9748417658131499,1.0,1,0.3333333333333333,40.0,35.0,3.1622776601683795,0.5,6,3103,517.1666666666666,0.16666666666666666,6,6,0.0,4,3,3,0.0,0,0,2.444762519091735,5.988420714055967,0,0,86.19444444444444,0.0,0.0,-517.1666666666666,0.8571428571428571,9,0.9838673729142733,1,-1.5,-3.47484176581315,9.160473813522422,9.032193008042002,0,0,0.07712872341874097,4.0,40,0,1303,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,36,1.0035770008935558,1,0,1954,0
37,1369,333,1955.4,26.0,0.4,0,0.0,0.0,1977,772.8,1058.67827974319,54.2,10.4,9.0,1.949358868961793,1.0,1,0.2,42.0,0.0,7.582875444051551,0.6,5,0,-772.8,0.0,5,5,0.0,4,2,2,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,9,0.9838673729142733,1,-1.4000000000000004,-3.3493588689617932,9.318462995426062,9.032193008042002,0,0,0.1763459405593384,4.0,40,0,1367,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,55,1.0035770008935558,1,0,1957,0
48,2304,480,1957.4,34.0,0.4,15024,3004.8,6718.937058791368,1902,380.4,850.6002586409201,48.2,11.4,9.0,2.5099800796022267,0.8,1,0.4,40.0,45.0,16.955824957813167,0.2,5,15024,2624.4,0.0,5,5,0.0,4,3,3,0.4,0,0,2.235324059748276,4.998336549337946,0,0,600.96,0.0,0.0,-3004.8,1.0,10,0.9939053399066965,1,-1.4000000000000004,-3.909980079602227,9.537323176926488,10.035770008935557,0,0,0.413556706288126,3.6363636363636362,40,0,1090,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,1,1,39,1.0035770008935558,1,0,1946,0
50,2500,450,1944.0,22.0,0.0,0,0.0,0.0,0,0.0,0.0,47.333333333333336,9.0,7.0,0.0,1.0,0,0.0,39.333333333333336,30.0,1.1547005383792526,1.0,3,0,0.0,0.3333333333333333,3,3,0.0,2,2,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.75,9,0.9838673729142733,1,0.0,0.0,9.160473813522422,9.032193008042002,0,0,0.02862893896808064,4.0,40,0,1421,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,59,1.0035770008935558,1,0,1944,0
30,900,300,1954.0,20.0,0.2857142857142857,8614,2328.8571428571427,3986.2536893918927,0,0.0,0.0,40.142857142857146,12.428571428571429,4.0,2.14919697074224,1.0,1,0.7142857142857143,40.42857142857143,15.0,2.6992062325273114,0.14285714285714285,7,8614,2328.8571428571427,0.2857142857142857,7,7,0.0,5,2,4,0.14285714285714285,0,0,1.7109433947969375,3.697222392543994,0,0,332.69387755102036,0.0,0.0,-2328.8571428571427,0.875,10,0.9939053399066965,1,-2.428571428571429,-4.577768399313669,11.497711852353822,10.035770008935557,0,0,0.06515325388859027,3.6363636363636362,40,0,1070,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1497711852353822,0.9658512845670798,1,1,65,1.0035770008935558,1,0,1964,0
41,1681,615,1941.0,40.0,0.3333333333333333,2290,763.3333333333334,1322.132116444243,0,0.0,0.0,38.666666666666664,9.333333333333334,2.0,5.507570547286102,1.0,1,0.3333333333333333,55.0,50.0,21.79449471770337,0.6666666666666666,3,2290,763.3333333333334,0.3333333333333333,3,3,0.0,3,1,2,0.0,0,0,1.729784714057012,2.9960750109027474,0,0,254.44444444444446,0.0,0.0,-763.3333333333334,0.75,15,1.275710722277246,2,5.666666666666666,0.159096119380564,17.332835940492664,15.053655013403338,0,0,0.3891874056732744,5.0,80,0,1135,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,0,1,32,1.0035770008935558,1,1,1953,0
39,1521,351,1963.75,30.0,0.25,0,0.0,0.0,1887,471.75,943.5,47.0,9.5,5.0,0.5773502691896255,1.0,1,0.0,52.0,25.0,23.762715894162152,0.5,4,0,-471.75,0.0,4,4,0.0,3,3,1,0.5,1,0,0.0,0.0,0,1887,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-0.5,-1.0773502691896255,9.318462995426062,9.032193008042002,0,1,0.44835313007853117,4.6,46,0,1262,1,0.0,7.543273346705446,0.0,0,2,1.04414817336935,1,-1887,-1887,0,1.0353847772695624,1.0528559545142508,0,1,26,1.0035770008935558,1,1,1955,0
21,441,210,1966.0,30.0,0.0,0,0.0,0.0,0,0.0,0.0,46.2,10.8,5.0,2.16794833886788,1.0,0,0.2,41.6,25.0,3.5777087639996643,0.4,5,0,0.0,0.0,5,5,0.0,4,3,2,0.8,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,10,0.9939053399066965,1,-0.8000000000000007,-2.9679483388678807,10.594645689164576,10.777521680001414,0,0,0.08398377380280903,4.363636363636363,48,0,1121,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0594645689164577,1.0528559545142508,3,1,25,1.0777521680001414,1,1,1973,0
46,2116,552,1951.142857142857,30.0,0.2857142857142857,4787,683.8571428571429,1809.3159322951706,2258,322.57142857142856,853.4437800548351,46.285714285714285,11.857142857142858,5.0,2.410295378065479,1.0,1,0.42857142857142855,43.285714285714285,25.0,6.4990841845674865,0.14285714285714285,7,4787,361.2857142857143,0.0,7,7,0.0,5,3,3,0.0,1,0,2.641888094715518,6.989778890279516,0,2258,97.6938775510204,0.0,0.0,-683.8571428571429,0.875,12,1.0125546432438972,1,0.14285714285714235,-2.2674382352083366,11.007212823091656,12.088025829248654,0,1,0.1467535138450723,2.923076923076923,38,0,1329,0,0.0,7.7226775164680035,0.0,0,0,1.04414817336935,1,-2258,-2258,0,0.917267735257638,1.0528559545142508,4,1,35,1.007335485770721,1,0,1948,0
71,5041,284,1947.2,30.0,0.8,10520,4866.4,4689.193832632642,1485,297.0,664.1121893174376,52.4,9.0,5.0,3.24037034920393,1.0,1,0.2,42.0,25.0,4.4721359549995805,0.6,5,10520,4569.4,0.2,5,5,0.0,3,2,2,0.0,1,0,0.9633878112817196,2.1613181575379055,6514,0,973.28,158.8780487804878,6514.0,1647.6000000000004,0.8333333333333334,4,0.7176676931532536,0,-5.0,-8.24037034920393,4.035644863768647,4.014308003574223,1,0,0.10400316174417629,8.0,40,0,1387,0,8.781862489558945,0.0,8.781862489558945,0,2,1.04414817336935,0,6514,6514,0,1.0089112159421618,1.0528559545142508,0,1,53,1.0035770008935558,1,0,1923,0
26,676,260,1962.0,27.0,0.0,0,0.0,0.0,0,0.0,0.0,43.333333333333336,10.166666666666666,2.0,1.4719601443879742,0.8333333333333334,0,0.16666666666666666,40.166666666666664,10.0,4.578937285731992,0.3333333333333333,6,0,0.0,0.0,6,6,0.0,5,3,1,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,10,0.9939053399066965,1,-0.16666666666666607,-1.6386268110546403,9.17267735257638,10.035770008935557,0,0,0.11122924580725486,3.6363636363636362,40,0,1274,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.917267735257638,0.9118460632926051,1,0,42,1.0035770008935558,1,0,1968,0
38,1444,532,1936.0,40.0,0.3333333333333333,3103,1034.3333333333333,1791.5178852954089,0,0.0,0.0,39.333333333333336,14.0,7.0,2.0,0.6666666666666666,1,0.6666666666666666,33.333333333333336,30.0,11.547005383792515,0.0,3,3103,1034.3333333333333,0.6666666666666666,3,3,0.0,2,1,3,0.0,0,0,1.7303778673168793,2.997102382485512,0,0,344.77777777777777,0.0,0.0,-1034.3333333333333,1.0,14,1.2170465072387975,2,0.0,-2.0,16.17731354445982,14.050078012509783,0,0,0.3363205451590053,2.6666666666666665,40,0,1484,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,0.9118460632926051,0,1,32,1.0035770008935558,1,0,1956,0
37,1369,407,1954.142857142857,33.0,0.14285714285714285,0,0.0,0.0,1902,271.7142857142857,718.8884276635501,45.857142857142854,10.285714285714286,8.0,2.2146697055682827,1.0,1,0.2857142857142857,40.857142857142854,40.0,2.267786838055364,0.42857142857142855,7,0,-271.7142857142857,0.14285714285714285,7,7,0.0,5,4,2,0.2857142857142857,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.875,11,1.043616212670264,1,0.7142857142857135,-1.5003839912825692,13.058194366837204,11.855273848001556,0,0,0.05417920773511108,3.3333333333333335,40,0,1307,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,54,1.0777521680001414,1,0,1957,0
38,1444,456,1962.0,21.0,0.0,0,0.0,0.0,0,0.0,0.0,38.0,10.333333333333334,11.0,1.5275252316519465,1.0,0,0.0,40.0,30.0,0.0,0.3333333333333333,3,0,0.0,0.0,3,3,0.0,3,2,1,0.3333333333333333,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.75,12,1.0125546432438972,1,1.666666666666666,0.13914143501471954,14.245302945640585,12.04292401072267,0,0,0.0,3.076923076923077,40,0,1456,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.1871085788033822,0.9118460632926051,4,0,51,1.0035770008935558,1,0,1956,0
61,3721,427,1948.1666666666667,23.0,0.0,0,0.0,0.0,0,0.0,0.0,45.0,10.5,6.0,2.588435821108957,0.5,0,0.3333333333333333,36.833333333333336,45.0,15.904925861715505,0.3333333333333333,6,0,0.0,0.3333333333333333,6,6,0.0,4,2,2,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.5,7,0.8248866576363352,0,-3.5,-6.088435821108957,7.062378511595133,7.025039006254891,0,0,0.4203945161686917,3.375,27,0,1125,1,0.0,0.0,0.0,1,2,1.04414817336935,0,0,0,1,1.0089112159421618,1.0528559545142508,0,1,31,1.0035770008935558,0,0,1933,0
37,1369,259,1956.2,30.0,0.2,2885,577.0,1290.2112230173786,0,0.0,0.0,54.0,9.6,5.0,1.9493588689617927,0.6,1,0.0,34.6,25.0,11.653325705565772,0.6,5,2885,577.0,0.0,5,5,0.0,3,3,2,0.2,0,0,2.232199347780932,4.991349480968858,0,0,115.4,0.0,0.0,-577.0,1.25,7,0.8248866576363352,0,-2.5999999999999996,-4.549358868961792,7.124812966072994,7.025039006254891,0,0,0.3273406097069037,3.125,25,0,1481,0,0.0,0.0,0.0,1,2,1.04414817336935,0,0,0,1,1.0178304237247136,0.9118460632926051,0,1,54,1.0035770008935558,0,0,1957,0
51,2601,510,1955.6666666666667,30.0,0.16666666666666666,7688,1281.3333333333333,3138.612857086179,0,0.0,0.0,39.666666666666664,10.666666666666666,5.0,1.505545305418162,1.0,1,0.16666666666666666,43.833333333333336,25.0,6.940220937885671,0.16666666666666666,6,7688,1281.3333333333333,0.0,6,6,0.0,4,4,3,0.16666666666666666,0,0,2.4475795610237943,5.995321029373538,0,0,213.55555555555554,0.0,0.0,-1281.3333333333333,0.8571428571428571,10,0.9939053399066965,1,-0.6666666666666661,-2.172211972084828,11.555223960328442,12.113378085910274,0,0,0.15480046701603728,3.6363636363636362,40,0,1288,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,0,1,36,1.2113378085910274,1,0,1943,0
51,2601,714,1955.6666666666667,26.0,0.3333333333333333,10520,1753.3333333333333,4294.772015679839,1485,247.5,606.2487113388365,48.5,11.666666666666666,4.0,1.9663841605003498,0.6666666666666666,1,0.5,36.666666666666664,40.0,10.327955589886445,0.16666666666666666,6,10520,1505.8333333333333,0.0,6,6,0.0,6,3,3,0.16666666666666666,1,0,2.4480934917422603,5.996579897396922,10520,0,292.22222222222223,500.95238095238096,10520.0,8766.666666666666,1.2,14,1.2170465072387975,2,2.333333333333334,0.3669491728329841,16.61952010324735,15.621756759528461,1,0,0.27419351123592334,1.3333333333333333,20,0,1421,1,9.261128538808288,0.0,9.261128538808288,0,4,1.04414817336935,0,10520,10520,0,1.1871085788033822,1.0528559545142508,1,1,39,1.1158397685377472,0,0,1943,0
35,1225,490,1947.1666666666667,21.0,0.0,0,0.0,0.0,0,0.0,0.0,47.833333333333336,11.5,4.0,2.428991560298224,0.8333333333333334,0,0.5,43.333333333333336,26.0,10.327955589886445,0.3333333333333333,6,0,0.0,0.5,6,6,0.0,6,3,2,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,14,1.2170465072387975,2,2.5,0.07100843970177584,16.17731354445982,14.050078012509783,0,0,0.23296140428315287,4.0,60,0,1316,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,1,1,51,1.0035770008935558,1,1,1959,0
35,1225,455,1954.0,20.0,0.2857142857142857,8614,2328.8571428571427,3986.2536893918927,0,0.0,0.0,40.142857142857146,12.428571428571429,4.0,2.14919697074224,1.0,1,0.7142857142857143,40.42857142857143,15.0,2.6992062325273114,0.14285714285714285,7,8614,2328.8571428571427,0.2857142857142857,7,7,0.0,5,2,4,0.14285714285714285,1,0,1.7109433947969375,3.697222392543994,8614,0,332.69387755102036,187.2608695652174,8614.0,6285.142857142857,0.875,13,1.121037667320979,2,0.5714285714285712,-1.5777683993136686,15.432411524443967,13.046501011616225,1,0,0.06515325388859027,3.2142857142857144,45,0,1463,1,9.06126014896203,0.0,9.06126014896203,0,4,1.04414817336935,0,8614,8614,0,1.1871085788033822,1.0528559545142508,1,1,40,1.0035770008935558,1,1,1959,0
25,625,225,1957.6666666666667,41.0,0.3333333333333333,5178,1726.0,2989.5196938638824,0,0.0,0.0,57.0,9.0,5.0,0.0,1.0,1,0.0,46.666666666666664,18.0,11.547005383792515,1.0,3,5178,1726.0,0.0,3,3,0.0,2,1,2,0.3333333333333333,0,0,1.731047882955346,2.998262883613202,0,0,575.3333333333334,0.0,0.0,-1726.0,0.75,9,0.9838673729142733,1,0.0,0.0,9.160473813522422,10.042557916839725,0,0,0.24224486819145136,4.0,40,0,1123,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,63,1.1158397685377472,1,0,1969,0
33,1089,297,1953.0,10.0,0.0,0,0.0,0.0,0,0.0,0.0,46.25,9.5,4.0,0.9999999999999998,1.0,0,0.0,50.0,10.0,12.247448713915889,0.75,4,0,0.0,0.0,4,4,0.0,3,2,3,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-0.5,-1.4999999999999998,9.160473813522422,10.042557916839725,0,0,0.24014605321403704,6.5,65,0,1216,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,1,1,52,1.1158397685377472,1,1,1961,0
53,2809,689,1954.6,35.0,0.0,0,0.0,0.0,0,0.0,0.0,43.4,9.4,7.0,4.505552130427524,0.8,0,0.4,37.0,0.0,6.708203932499369,0.4,5,0,0.0,0.2,5,5,0.0,5,3,1,0.4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,13,1.121037667320979,2,3.5999999999999996,-0.905552130427524,13.46000210450431,13.046501011616225,0,0,0.17653168243419393,2.857142857142857,40,0,1033,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,1,0,50,1.0035770008935558,1,0,1941,0
54,2916,378,1957.3333333333333,33.0,0.0,0,0.0,0.0,0,0.0,0.0,43.666666666666664,10.166666666666666,9.0,2.8577380332470415,0.8333333333333334,0,0.3333333333333333,38.5,34.0,9.792854537876073,0.5,6,0,0.0,0.0,6,6,0.0,5,4,2,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,7,0.8248866576363352,0,-3.166666666666666,-6.024404699913708,5.476361921039247,7.025039006254891,0,0,0.2479203680474955,5.0,40,0,1136,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,0.782337417291321,0.9118460632926051,5,0,39,1.0035770008935558,1,0,1940,0
47,2209,423,1952.6,13.0,0.0,0,0.0,0.0,0,0.0,0.0,39.4,9.0,9.0,0.0,1.0,0,0.0,39.0,30.0,2.2360679774997894,1.0,5,0,0.0,0.2,5,5,0.0,4,2,2,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,9,0.9838673729142733,1,0.0,0.0,9.160473813522422,10.902040277319246,0,0,0.055901699437494734,4.0,40,0,1424,1,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,1,1,39,1.2113378085910274,1,0,1947,0
62,3844,310,1947.25,30.0,0.25,13550,3387.5,6775.0,0,0.0,0.0,40.0,9.0,5.0,3.265986323710904,0.75,1,0.25,37.0,25.0,6.0,0.75,4,13550,3387.5,0.25,4,4,0.0,3,2,1,0.0,0,0,1.999409768334071,3.998819536668142,0,0,846.875,0.0,0.0,-3387.5,1.0,5,0.8554613443130139,0,-4.0,-7.265986323710904,3.911687086456605,5.017885004467779,0,0,0.15789473684210525,6.666666666666667,40,0,1496,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,0.782337417291321,1.0528559545142508,0,1,47,1.0035770008935558,1,0,1932,0
45,2025,405,1953.8,44.0,0.2,14344,2868.8,6414.831813851397,0,0.0,0.0,52.0,10.2,4.0,1.6431676725154984,0.8,1,0.2,38.8,35.0,9.338094023943002,0.4,5,14344,2868.8,0.0,5,5,0.0,5,3,1,0.2,0,0,2.23528880543989,4.998257718307896,0,0,573.76,0.0,0.0,-2868.8,1.0,9,0.9838673729142733,1,-1.1999999999999993,-2.8431676725154977,9.080200943479456,9.032193008042002,0,0,0.23462547798851766,2.4,24,0,1460,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0089112159421618,0.9118460632926051,0,1,38,1.0035770008935558,0,0,1949,0
55,3025,770,1950.4285714285713,24.0,0.0,0,0.0,0.0,0,0.0,0.0,46.57142857142857,9.857142857142858,4.0,3.2877840272018797,0.8571428571428571,0,0.2857142857142857,39.42857142857143,30.0,7.699721701835351,0.5714285714285714,7,0,0.0,0.2857142857142857,7,7,0.0,6,3,1,0.2857142857142857,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,14,1.2170465072387975,2,4.142857142857142,0.8550731156552627,16.17731354445982,14.050078012509783,0,0,0.1904524802574115,2.6666666666666665,40,0,1457,1,0.0,0.0,0.0,0,4,0.9258897992803572,0,0,0,0,1.1555223960328442,0.9658512845670798,2,0,33,1.0035770008935558,1,0,1939,0
41,1681,615,1958.142857142857,40.0,0.14285714285714285,7688,1098.2857142857142,2905.7908684949393,0,0.0,0.0,41.714285714285715,12.0,4.0,2.3094010767585034,1.0,1,0.5714285714285714,47.142857142857146,26.0,9.063269671749659,0.14285714285714285,7,7688,1098.2857142857142,0.0,7,7,0.0,5,5,2,0.14285714285714285,0,0,2.643344519748483,6.993632228719949,0,0,156.89795918367346,0.0,0.0,-1098.2857142857142,0.875,15,1.275710722277246,2,3.0,0.6905989232414966,17.332835940492664,15.053655013403338,0,0,0.1882578270096368,2.8125,45,0,1087,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,1,1,57,1.0035770008935558,1,1,1953,0
18,324,180,1946.2,32.0,0.0,0,0.0,0.0,0,0.0,0.0,46.2,11.2,4.0,4.43846820423443,0.8,0,0.6,36.0,13.0,11.937336386313321,0.2,5,0,0.0,0.4,5,5,0.0,4,2,3,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,10,0.9939053399066965,1,-1.1999999999999993,-5.638468204234429,10.353847772695623,10.035770008935557,0,0,0.32263071314360325,1.3636363636363635,15,0,1101,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,3,0,41,1.0035770008935558,0,0,1976,0
33,1089,429,1960.75,9.0,0.5,15024,4405.25,7184.2437493448115,0,0.0,0.0,52.5,12.0,5.0,1.414213562373095,1.0,1,0.5,45.75,10.0,7.2284161474004796,0.0,4,15024,4405.25,0.0,4,4,0.0,3,2,1,0.25,0,0,1.6304666665179715,3.4097021276595743,0,0,1101.3125,0.0,0.0,-4405.25,0.8,13,1.121037667320979,2,1.0,-0.4142135623730949,13.77303939591395,13.046501011616225,0,0,0.15461852721712255,2.857142857142857,40,0,1393,0,0.0,0.0,0.0,0,2,0.989831864260772,0,0,0,0,1.0594645689164577,0.9118460632926051,0,1,42,1.0035770008935558,1,0,1961,0
38,1444,494,1946.75,42.0,0.25,3103,775.75,1551.5000000000002,0,0.0,0.0,39.25,12.5,4.0,2.516611478423583,0.75,1,0.75,41.75,63.0,7.675719293112969,0.25,4,3103,775.75,0.25,4,4,0.0,3,2,3,0.0,0,0,1.9974251689732865,3.994850337946572,0,0,193.9375,0.0,0.0,-775.75,1.0,13,1.121037667320979,2,0.5,-2.016611478423583,15.432411524443967,14.010778184001838,0,0,0.1795489893125841,3.5714285714285716,50,0,1169,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,0.8538484836768099,0,1,38,1.0777521680001414,1,1,1956,0
